age,cohort,model_prop_f,model_prop_m
22,1996.0,0.9532634971796938,0.0
23,1996.0,0.9530744336569579,0.0
24,1996.0,0.9975669099756691,0.0
25,1996.0,1.0,0.0
26,1996.0,1.0,0.0
27,1996.0,1.0,0.0
28,1996.0,1.0,0.0
29,1996.0,1.0,0.0
30,1996.0,1.0,0.0
12,1997.0,0.0015564202334630351,0.0
13,1997.0,0.006235385814497272,0.0
14,1997.0,0.026500389711613406,0.0
15,1997.0,0.05620608899297424,0.0
16,1997.0,0.15179968701095461,0.0
17,1997.0,0.30438184663536777,0.0
18,1997.0,0.4823529411764706,0.0
19,1997.0,0.5932336742722266,0.0
20,1997.0,0.7142857142857143,0.0
21,1997.0,0.7585114806017419,0.0
22,1997.0,0.7585385226370135,0.0
23,1997.0,0.9840637450199203,0.0
24,1997.0,0.994408945686901,0.0
25,1997.0,0.9991961414790996,0.0
26,1997.0,0.997586484312148,0.0
27,1997.0,0.9975845410628019,0.0
28,1997.0,1.0,0.0
29,1997.0,1.0,0.0
30,1997.0,1.0,0.0
12,1998.0,0.0022796352583586625,0.0
13,1998.0,0.0060882800608828,0.0
14,1998.0,0.01753048780487805,0.0
15,1998.0,0.06030534351145038,0.0
16,1998.0,0.1306340718105424,0.0
17,1998.0,0.3238897396630934,0.0
18,1998.0,0.4481964696853415,0.0
19,1998.0,0.6018447348193697,0.0
20,1998.0,0.7039321511179646,0.0
21,1998.0,0.7854376452362509,0.0
22,1998.0,0.9790697674418605,0.0
23,1998.0,0.9914396887159533,0.0
24,1998.0,0.99609375,0.0
25,1998.0,0.9968652037617555,0.0
26,1998.0,0.9992150706436421,0.0
27,1998.0,1.0,0.0
28,1998.0,1.0,0.0
29,1998.0,1.0,0.0
30,1998.0,1.0,0.0
12,1999.0,0.0007552870090634441,0.0
13,1999.0,0.007564296520423601,0.0
14,1999.0,0.029567854435178165,0.0
15,1999.0,0.07283763277693475,0.0
16,1999.0,0.19101978691019786,0.0
17,1999.0,0.3526275704493526,0.0
18,1999.0,0.5171886936592819,0.0
