trial_idx,bin,value
2549,14,1895.5234375
2549,15,775.44140625
6880,0,0.0
6880,1,86.15959930419922
6880,2,947.7555847167969
6880,3,3963.3408203125
6880,4,8357.484008789062
6880,5,10597.63818359375
6880,6,15508.7021484375
6880,7,15336.333984375
6880,8,15681.0234375
6880,9,15853.46875
6880,10,13268.6640625
6880,11,8788.3359375
6880,12,5255.76953125
6880,13,3187.92578125
6880,14,1895.5234375
6880,15,775.44140625
2404,0,0.0
2404,1,86.15959930419922
2404,2,947.7555847167969
2404,3,3963.3408203125
2404,4,8357.484008789062
2404,5,10597.63818359375
2404,6,15508.7021484375
2404,7,15336.333984375
2404,8,15681.0234375
2404,9,15853.46875
2404,10,13268.6640625
2404,11,8788.3359375
2404,12,5255.76953125
2404,13,3187.92578125
2404,14,1895.5234375
2404,15,775.44140625
2409,0,0.0
2409,1,86.15959930419922
2409,2,947.7555847167969
2409,3,3963.3408203125
2409,4,8357.484008789062
2409,5,10597.63818359375
2409,6,15508.7021484375
2409,7,15336.333984375
2409,8,15681.0234375
2409,9,15853.46875
2409,10,13268.6640625
2409,11,8788.3359375
2409,12,5255.76953125
2409,13,3187.92578125
2409,14,1895.5234375
2409,15,775.44140625
2403,0,0.0
2403,1,86.15959930419922
2403,2,947.7555847167969
2403,3,3963.3408203125
2403,4,8357.484008789062
2403,5,10597.63818359375
2403,6,15508.7021484375
2403,7,15336.333984375
2403,8,15681.0234375
2403,9,15853.46875
2403,10,13268.6640625
2403,11,8788.3359375
2403,12,5255.76953125
2403,13,3187.92578125
2403,14,1895.5234375
2403,15,775.44140625
4555,0,0.0
4555,1,86.15959930419922
4555,2,947.7555847167969
4555,3,3963.3408203125
4555,4,8357.484008789062
4555,5,10597.63818359375
4555,6,15508.7021484375
4555,7,15336.333984375
4555,8,15681.0234375
4555,9,15853.46875
4555,10,13268.6640625
4555,11,8788.3359375
4555,12,5255.76953125
4555,13,3187.92578125
4555,14,1895.5234375
4555,15,775.44140625
2552,0,0.0
2552,1,86.15959930419922
2552,2,947.7555847167969
2552,3,3963.3408203125
2552,4,8357.484008789062
2552,5,10597.63818359375
